count,image,BMI,PAR,FWHR,CJWR
151,img_151.bmp,27.12191358,0.0213802643176696,2.2778582780275944,1.2195323559400082
152,img_152.bmp,38.24343625,0.0854354486021502,2.2294816068526147,1.2611852501889314
153,img_153.bmp,27.02142407,0.0727094225731085,1.81297690164592,1.2005390163224434
154,img_154.bmp,59.48942222,0.0253040508108765,2.692989979710997,1.2667429514788373
155,img_155.bmp,34.49386667,0.0294536084795739,2.5398169700367905,1.2286061304744484
156,img_156.bmp,37.75878906,0.0251745300696515,2.625850060442617,1.2244334182741077
157,img_157.bmp,25.74462891,0.0303330923915575,2.258435338778897,1.2495442365123568
158,img_158.bmp,28.64566268,0.0362796347168687,2.0299823295343438,1.2153159785081484
159,img_159.bmp,25.24952741,0.0358706022598631,1.8567820240885955,1.1841302405569674
160,img_160.bmp,25.82185491,0.0191775098975814,2.2849052670095364,1.1163152168936674
161,img_161.bmp,19.36639118,0.0196477742246773,1.991841452316218,1.231293381401602
162,img_162.bmp,34.40432682,0.0194600828336447,2.723085859711805,1.1734472003816423
163,img_163.bmp,28.05503046,0.0149798657557649,2.1262295009808714,1.216667361323169
164,img_164.bmp,29.52702703,0.0409447473847682,2.2499127113895905,1.2445810140173634
165,img_165.bmp,25.67567568,0.0570213414052601,2.368185908722096,1.199869715199016
166,img_166.bmp,36.48788927,0.0676118482057925,2.086491858565968,1.1960747889868166
167,img_167.bmp,25.84558824,0.0603987824131732,1.9308353114649628,1.2006321840483218
168,img_168.bmp,36.12638889,0.027034996896719,2.6346682437805677,1.2424350449289596
169,img_169.bmp,30.26805556,0.022235880518244,2.410894019300552,1.2721022274168898
170,img_170.bmp,26.57844991,0.0299852664235738,2.0651872130783016,1.2216348787212432
171,img_171.bmp,25.10186936,0.033678016899457,2.004718755258057,1.267895466934623
172,img_172.bmp,25.49908173,0.0400660814368732,2.23606797749979,1.1827313939757658
173,img_173.bmp,22.91689624,0.0390503420501255,2.339698720613316,1.1477427666547468
174,img_174.bmp,33.11911111,0.0857933700289468,2.2795801418250674,1.239600100082565
175,img_175.bmp,28.74488889,0.0841723653685426,2.594495125969152,1.1626982497264766
176,img_176.bmp,28.12,0.0199812854699616,2.264530674014755,1.2903880429891363
177,img_177.bmp,21.62115556,0.0214044205017919,1.981106636492503,1.2536961899932193
178,img_178.bmp,38.24343625,0.0497881382864506,2.37786844027018,1.2657825760400625
179,img_179.bmp,27.9073724,0.0493236000611911,1.9502355763904025,1.2893054542473197
180,img_180.bmp,34.40432682,0.0196078427254009,2.676132773528114,1.1806510651615827
181,img_181.bmp,25.98781769,0.0261393070957434,2.3345235059857505,1.1976486635892312
182,img_182.bmp,31.42098162,0.0351582212840993,2.2383198088634764,1.22617902645309
183,img_183.bmp,24.3067971,0.0279335308858368,2.0231912642983185,1.2614307832183411
184,img_184.bmp,29.53161101,0.0218279519176805,2.202007052479986,1.224365562420643
185,img_185.bmp,26.57844991,0.0226485500877486,2.127990030790353,1.227778145193222
186,img_186.bmp,25.10216227,0.0272303658168098,1.9702333542069976,1.292071860324364
187,img_187.bmp,24.40487998,0.0296872451219321,2.0783370180320846,1.2256202961807114
188,img_188.bmp,26.62285587,0.0750623057093532,1.934746299452009,1.1764078520144796
189,img_189.bmp,24.27378035,0.0755081730332797,2.1613236215232354,1.1896322597739226
190,img_190.bmp,31.89413989,0.0482051764120347,2.142480472610356,1.2047515997048222
191,img_191.bmp,24.65889519,0.0484456341997475,2.0422715252964827,1.2471847637387257
192,img_192.bmp,30.68042055,0.049409886957042,2.0960232984511293,1.2226259931681034
193,img_193.bmp,25.10216227,0.0500955634781937,2.141566401914511,1.2320851567105784
194,img_194.bmp,29.83410494,0.0253803763148092,1.9294954226965395,1.1879879458467264
195,img_195.bmp,23.46045525,0.0299777811895646,1.8041835568240332,1.2174877882823218
196,img_196.bmp,27.6699827,0.0233203818827143,2.529347152327376,1.312002694415899
197,img_197.bmp,24.62932526,0.0245366200444988,2.3617762311376347,1.242020348714011
198,img_198.bmp,24.36357908,0.0191269125150219,1.7814081651150224,1.2318045416789327
199,img_199.bmp,23.6252888,0.0215466169799714,2.316582379537374,1.1924913243731432
200,img_200.bmp,31.03618421,0.0216407999603846,2.8780846131974616,1.2433715312406315
201,img_201.bmp,26.16776316,0.0277026756522279,2.461301328832312,1.2207633925601626
202,img_202.bmp,23.67244898,0.0557407876550949,2.2326792602803702,1.214866544348169
203,img_203.bmp,22.95510204,0.0512824363951094,2.0890550359902504,1.2306448808330437
204,img_204.bmp,24.32525952,0.0306126632608672,2.186159749729744,1.2722180443919338
205,img_205.bmp,23.10899654,0.0278881221188137,2.190263531007197,1.1864009313091932
206,img_206.bmp,24.02119377,0.0280083563126061,2.459003966571468,1.3357776675898858
207,img_207.bmp,22.65289792,0.0335121873635216,2.089605543030129,1.2809908785029929
208,img_208.bmp,37.50514598,0.0308179839645366,2.3113844723822345,1.1812970669530574
209,img_209.bmp,31.00819156,0.020736430623947,2.1253504911666266,1.228182993785664
210,img_210.bmp,23.74554325,0.0313930537927392,2.2497830175027502,1.2534060151167774
211,img_211.bmp,22.42634641,0.0336046622347626,2.078354640346474,1.2246822165829334
212,img_212.bmp,30.12857143,0.0255418836289978,1.998068113179191,1.2071621662041672
213,img_213.bmp,25.8244898,0.0252443422689717,1.872841846681765,1.1871436026226427
214,img_214.bmp,28.12608131,0.0210331955395768,2.065342989361387,1.2307210588372528
215,img_215.bmp,26.45371972,0.0224038181667825,1.9803263167045269,1.3587918491338404
216,img_216.bmp,26.11142857,0.0198625967756643,2.1284123950228477,1.207553544275633
217,img_217.bmp,21.52040816,0.0175194694759662,2.101739206540072,1.3369923852185157
218,img_218.bmp,26.75778547,0.0184841610294424,2.175049999389985,1.3733035947492815
220,img_220.bmp,35.86734694,0.0447053181612652,2.3995104798566222,1.1850765600442807
221,img_221.bmp,31.27632653,0.0196765865825888,2.11907547029886,1.2212757302337245
222,img_222.bmp,28.24265381,0.021915775492682,2.342338195767266,1.185375695029444
223,img_223.bmp,23.40105601,0.0347599305387683,2.1411789265864245,1.2177283759494053
224,img_224.bmp,32.97992119,0.0612167199159849,2.4493278626162773,1.2051116572145448
225,img_225.bmp,24.40514168,0.065143682081046,2.172233197338981,1.2889536428415882
226,img_226.bmp,34.66216216,0.0740002447869787,2.5451799890126803,1.1579912276910551
228,img_228.bmp,35.25848765,0.0528727883711284,2.363515791475006,1.2742633592442392
229,img_229.bmp,27.12191358,0.0356969522991858,1.9674068351951035,1.3674280413257804
230,img_230.bmp,27.89129141,0.0358168345618284,2.285042810042996,1.2021663368228468
231,img_231.bmp,24.40487998,0.0351452038835137,2.4556314946473226,1.206269014089333
232,img_232.bmp,36.25867883,0.0379486045499876,2.5599052748049957,1.1201778881879818
233,img_233.bmp,24.40487998,0.0418257199198978,2.019139192062567,1.228202134532983
234,img_234.bmp,47.20142857,0.0836543370009929,2.457612937754796,1.2232540067228488
236,img_236.bmp,33.49556327,0.0302490909550399,2.273198349352582,1.0910644006248926
237,img_237.bmp,24.40972222,0.0291143223849511,2.1142744381032896,1.1855036762415958
240,img_240.bmp,36.17622348,0.084945781416961,2.410801902265264,1.2954472637010748
241,img_241.bmp,28.79332073,0.0854017174224961,2.274216089893265,1.286490895237666
242,img_242.bmp,41.62383472,0.0298072904234741,2.257944898248902,1.2369725665024245
243,img_243.bmp,35.77878559,0.0287624910475251,1.98398255295454,1.1688202948230833
244,img_244.bmp,44.34715334,0.0461613222318666,2.645013476615365,1.1265389699204549
245,img_245.bmp,33.05118032,0.0588968863212722,2.442770563864249,1.1367692317482612
246,img_246.bmp,32.88705725,0.0423240834036425,2.353598781942938,1.3057978705505888
247,img_247.bmp,28.97193139,0.0401209727693002,2.1542597339758727,1.3691060493808995
248,img_248.bmp,31.19020062,0.0491906073358542,2.1538874502510432,1.228010689336212
249,img_249.bmp,25.08777006,0.0392947062050267,2.1058759165240906,1.268203102164282
250,img_250.bmp,39.76733728,0.0156988239605711,1.97973809763916,1.1142295165953804
251,img_251.bmp,27.28804734,0.0169620050483285,2.049084833720307,1.2140677771993975
253,img_253.bmp,34.98726852,0.080928615394391,2.2112426164103844,1.191721041876541
254,img_254.bmp,44.75115741,0.0232669139758451,2.169393917215386,1.185966559223567
255,img_255.bmp,38.64872685,0.0206680097418723,1.9012535603309573,1.2276487570737025
256,img_256.bmp,42.06295525,0.0209532162591898,2.300782475593901,1.1677744875836713
257,img_257.bmp,35.66207076,0.0222025987557386,2.323374439460636,1.2322786234571266
258,img_258.bmp,31.92690311,0.0373207218222889,2.7920919310165275,1.2065964416972033
260,img_260.bmp,37.1184,0.0685567699834628,2.3653550385933038,1.1424537602693776
262,img_262.bmp,35.72772491,0.0503813060991305,2.0198809034439043,1.2935910110336093
263,img_263.bmp,27.97404844,0.0439115477323974,2.095253802186079,1.2792886978499245
266,img_266.bmp,26.3096458,0.0540171123283592,2.46224036963268,1.217318183850103
267,img_267.bmp,19.57562932,0.0582734478760481,2.162914860100028,1.2576392677722696
268,img_268.bmp,35.43693878,0.0515570529453629,2.2196462034055524,1.246533655320286
269,img_269.bmp,24.38979592,0.0355380820896036,2.3880190285680327,1.1954164940497465
272,img_272.bmp,37.59711015,0.0321171536748528,2.3661758595047973,1.1543656418621957
273,img_273.bmp,26.51585663,0.0351172704983753,2.5271166519123667,1.1870736878975796
274,img_274.bmp,46.37002595,0.0451472437663784,2.264508776754906,1.199790822807899
275,img_275.bmp,30.25454152,0.0449613731905093,1.9985223492626285,1.117698192379879
276,img_276.bmp,34.36888889,0.0541150532810067,2.261404491956956,1.1786881759545589
277,img_277.bmp,30.99448889,0.0421174927354084,2.135048587329788,1.2494696298436938
278,img_278.bmp,33.77143929,0.0697561173994432,2.4324394519846257,1.248302150225761
279,img_279.bmp,30.47344718,0.0746502169685801,2.03097981113147,1.2532302530199342
280,img_280.bmp,48.81028336,0.0291257873543669,2.878425357998309,1.1422896247591972
282,img_282.bmp,44.62402344,0.0090611166145814,2.880623401417431,1.0781845770976164
283,img_283.bmp,32.953125,0.0096525598878284,2.2133225139468187,1.22174717769065
285,img_285.bmp,26.12009758,0.0296465227500381,2.145645276742528,1.2891755635627928
286,img_286.bmp,25.84015963,0.0320382292021607,2.2704847935742998,1.25326153905544
287,img_287.bmp,17.7189666,0.038608882491316,2.4678198571633043,1.24742912703098
289,img_289.bmp,24.11717532,0.033603834577414,2.2107757488638926,1.2525029694747878
291,img_291.bmp,29.36977778,0.0529787437904426,2.4277587170397354,1.2848083357146989
292,img_292.bmp,31.79607221,0.0486966854504957,2.455372163036877,1.10741013610608
294,img_294.bmp,32.00385802,0.0430212033409795,2.3923822277162827,1.20435633570422
295,img_295.bmp,23.73167438,0.0465651477037797,2.0641828151703145,1.1923604274080302
296,img_296.bmp,40.77302632,0.0147015824218597,2.272681521662946,1.216008761896057
297,img_297.bmp,37.0,0.0158352034845021,2.200276356579665,1.2538424278243423
298,img_298.bmp,40.05405405,0.0597784830605266,2.417390076491403,1.23582113835715
299,img_299.bmp,25.41891892,0.0811453554752214,2.45937529935651,1.229687649678255
302,img_302.bmp,37.07226563,0.0183733190854609,2.438132174675838,1.2061689102306117
303,img_303.bmp,31.75170898,0.0241003254738184,2.525770589168596,1.1478248148349026
304,img_304.bmp,51.71251642,0.0648024137360656,2.6726717439357213,1.196184834873716
305,img_305.bmp,35.4863952,0.0686319331653955,2.4328951708447373,1.1778611632425655
306,img_306.bmp,33.90239198,0.0366325569659203,2.174367978561745,1.1525900182185913
307,img_307.bmp,28.47800926,0.0364517161460076,2.159361189346173,1.2373928452294547
310,img_310.bmp,51.48925781,0.0384560613121288,2.7784450908448406,1.1577868531835658
311,img_311.bmp,38.61694336,0.0511381030653735,2.375,1.217548537646163
312,img_312.bmp,27.31674018,0.0264600540469426,2.203222450942759,1.1619873460045416
313,img_313.bmp,24.51123714,0.0226485396682756,1.8470478193811135,1.138216737102081
314,img_314.bmp,38.61694336,0.0219481721875984,2.421596270013539,1.1793484038545108
315,img_315.bmp,30.03540039,0.0145852008852027,2.380512583522323,1.2418402227380938
316,img_316.bmp,44.67567568,0.0189249755272902,2.6670143609409944,1.1295325645864391
317,img_317.bmp,26.7027027,0.0170808387630791,2.348015920502524,1.2149687530282145
318,img_318.bmp,34.05536332,0.0349737101708413,2.5356691098001933,1.185838520686628
319,img_319.bmp,29.49437716,0.0296289726584101,1.9732475375818657,1.219089848045922
320,img_320.bmp,32.77226741,0.0198864010254234,2.648045891436545,1.1906535190099767
321,img_321.bmp,27.89129141,0.0317765285031926,2.38601784543334,1.1976051696365413
322,img_322.bmp,40.82432432,0.0146202761942269,2.1096822384189298,1.2994393599930023
323,img_323.bmp,36.97297297,0.0157143885694621,2.123415956609253,1.2676773765908893
325,img_325.bmp,23.29467456,0.0854782236930673,1.965399087287744,1.1972828565264393
326,img_326.bmp,43.74222222,0.050745979460767,2.5129513309746905,1.202539218535858
327,img_327.bmp,33.744,0.0548481899504467,2.142857142857143,1.228733350941807
328,img_328.bmp,36.87163265,0.0514549832562988,2.455457516093978,1.1799035015077153
329,img_329.bmp,26.68530612,0.033838086879192,1.9711122877266225,1.2605717337345033
330,img_330.bmp,43.8917794,0.0200216206619575,2.718619630643948,1.2070599270004336
332,img_332.bmp,30.40657439,0.019747726365431,2.3381023241133563,1.2206625715240391
333,img_333.bmp,26.6057526,0.0247080968387878,2.636547566021911,1.2330094831030352
334,img_334.bmp,36.93751173,0.0315559883069859,2.4063159381365486,1.2208173460618503
335,img_335.bmp,23.87746294,0.0244830481988608,1.9340063694707668,1.3364949754718856
336,img_336.bmp,42.08237943,0.0250595118248958,2.785897050447236,1.1978600302404383
337,img_337.bmp,26.91161569,0.0217464941092439,2.669030032803629,1.2074765906942255
338,img_338.bmp,26.62878788,0.0396084463009494,2.722355508047236,1.1738504609917493
339,img_339.bmp,20.17332415,0.0760865059136525,2.2098892396014813,1.2822411407620546
340,img_340.bmp,32.97992119,0.0398445254425287,2.38349547024122,1.2761200202646512
341,img_341.bmp,25.72433853,0.0781617092638122,2.0,1.3178415104910608
342,img_342.bmp,29.64243549,0.0175213243635422,2.209855146707211,1.2588068991602184
343,img_343.bmp,23.71394839,0.0199464433099471,2.294660227838642,1.2910596060502406
344,img_344.bmp,31.74648183,0.0286113641814535,2.544126544811274,1.160112144750934
345,img_345.bmp,25.10186936,0.0351501733377539,2.346280792455792,1.162031367266033
346,img_346.bmp,32.60986328,0.0431946528841132,2.461612168340737,1.278247517876862
347,img_347.bmp,24.02832031,0.0526372453541308,2.433561633125864,1.2663794116137912
348,img_348.bmp,42.21429912,0.0613299938515807,2.786577794735273,1.2575096310179912
349,img_349.bmp,27.7031338,0.0723619738358721,2.3538352832219465,1.2570583405351727
350,img_350.bmp,43.84940967,0.0159692991899869,2.2093151469882035,1.2013098515471468
351,img_351.bmp,28.18890622,0.017226786760472,2.1100893873226743,1.2812756648168298
352,img_352.bmp,30.12857143,0.0478112790440788,2.523451647877978,1.1595960514780193
353,img_353.bmp,23.67244898,0.0490989689400709,2.165906926673768,1.1982946468733902
354,img_354.bmp,37.58520829,0.074903883114941,2.743542787533489,1.148191271202787
355,img_355.bmp,27.40588104,0.0709291445843333,2.162123669234012,1.1724999011587618
356,img_356.bmp,42.49244444,0.0429181809982172,2.4047856037124915,1.1851325236588388
357,img_357.bmp,32.49422222,0.0389340922743564,2.294783217134587,1.171774163810487
358,img_358.bmp,47.20142857,0.0126108989121842,2.4738258836323768,1.1832281833145477
359,img_359.bmp,40.31489796,0.0128791224319723,2.3621178890036405,1.1875455816464304
360,img_360.bmp,33.10526316,0.0100069803990561,2.451631826474189,1.1692935204120716
361,img_361.bmp,25.4375,0.0107156498280467,2.057292969184206,1.1881094742180662
362,img_362.bmp,49.17013233,0.019150266095715,2.4320020860068072,1.25591568673179
363,img_363.bmp,35.58559126,0.0173257232219121,1.993390382451781,1.2768509934331955
364,img_364.bmp,42.56445313,0.0143560229063502,2.95054346657112,1.1979057320807678
365,img_365.bmp,35.01269531,0.0132341682298554,2.1733609898322115,1.1749483589963063
366,img_366.bmp,37.1957672,0.0385546625466756,2.732408286817978,1.230294316373508
367,img_367.bmp,26.03703704,0.0615774190549878,2.40625,1.202978161041743
368,img_368.bmp,36.74346667,0.0302604129428081,2.372916974230752,1.1953772183594753
369,img_369.bmp,27.12017778,0.0258032874041617,1.901473905151956,1.110734296259949
370,img_370.bmp,46.1168,0.028665641312497,2.7898135487864097,1.1650229652806534
371,img_371.bmp,41.49262222,0.0198359265213437,2.5154297419933096,1.1654626433882704
372,img_372.bmp,37.6532434,0.0224666736238066,2.4764301957533994,1.1548607430616602
373,img_373.bmp,35.56139655,0.0280946378411272,2.381032801045437,1.214994613073985
374,img_374.bmp,41.17571429,0.0705076113362398,2.42807359881736,1.1528751860959108
375,img_375.bmp,33.28489796,0.0504286154066372,2.0286665359431315,1.3457012877601984
377,img_377.bmp,37.36513158,0.0625947542386473,2.281464031055497,1.1586929142449307
378,img_378.bmp,38.40530697,0.0366566216061529,2.428338475126078,1.3013403052385315
