image,PAR,FWHR,CJWR
img_161.bmp,0.019647774224677374,1.991841452316218,1.231293381401602
img_162.bmp,0.019460082833644737,2.7230858597118055,1.1734472003816423
img_163.bmp,0.014979865755764928,2.1262295009808714,1.216667361323169
img_164.bmp,0.04094474738476825,2.2499127113895905,1.2445810140173634
img_165.bmp,0.057021341405260155,2.368185908722096,1.199869715199016
img_166.bmp,0.06761184820579258,2.086491858565968,1.1960747889868166
img_167.bmp,0.06039878241317321,1.9308353114649628,1.2006321840483218
img_168.bmp,0.02703499689671906,2.6346682437805673,1.2424350449289596
img_169.bmp,0.022235880518244027,2.4108940193005517,1.2721022274168898
img_170.bmp,0.029985266423573888,2.0651872130783016,1.2216348787212432
img_171.bmp,0.033678016899457056,2.0047187552580574,1.267895466934623
img_172.bmp,0.040066081436873235,2.23606797749979,1.1827313939757658
img_173.bmp,0.03905034205012553,2.339698720613316,1.1477427666547468
img_174.bmp,0.08579337002894685,2.2795801418250674,1.239600100082565
img_175.bmp,0.08417236536854261,2.5944951259691518,1.1626982497264766
img_176.bmp,0.019981285469961606,2.264530674014755,1.2903880429891363
img_177.bmp,0.02140442050179193,1.981106636492503,1.2536961899932193
img_178.bmp,0.04978813828645064,2.3778684402701797,1.2657825760400623
img_179.bmp,0.049323600061191186,1.9502355763904022,1.2893054542473195
img_180.bmp,0.019607842725400903,2.676132773528114,1.1806510651615827
img_181.bmp,0.026139307095743487,2.3345235059857505,1.1976486635892312
img_182.bmp,0.035158221284099365,2.2383198088634764,1.22617902645309
img_183.bmp,0.027933530885836846,2.0231912642983185,1.2614307832183411
img_184.bmp,0.02182795191768055,2.2020070524799866,1.2243655624206433
img_185.bmp,0.02264855008774862,2.127990030790353,1.227778145193222
img_186.bmp,0.02723036581680982,1.9702333542069979,1.292071860324364
img_187.bmp,0.029687245121932115,2.0783370180320846,1.2256202961807114
img_188.bmp,0.07506230570935322,1.934746299452009,1.1764078520144796
img_189.bmp,0.07550817303327974,2.1613236215232354,1.1896322597739226
img_190.bmp,0.04820517641203478,2.1424804726103557,1.2047515997048222
img_191.bmp,0.048445634199747574,2.0422715252964827,1.2471847637387257
img_192.bmp,0.049409886957042064,2.0960232984511293,1.2226259931681034
img_193.bmp,0.05009556347819372,2.141566401914511,1.2320851567105784
img_194.bmp,0.02538037631480929,1.9294954226965393,1.1879879458467264
img_195.bmp,0.029977781189564647,1.8041835568240334,1.2174877882823218
img_196.bmp,0.023320381882714375,2.5293471523273756,1.3120026944158987
img_197.bmp,0.02453662004449883,2.3617762311376347,1.2420203487140107
img_198.bmp,0.01912691251502191,1.7814081651150224,1.2318045416789327
img_199.bmp,0.021546616979971435,2.316582379537374,1.1924913243731432
img_200.bmp,0.021640799960384666,2.8780846131974616,1.2433715312406317
img_201.bmp,0.027702675652227914,2.4613013288323122,1.2207633925601626
img_202.bmp,0.055740787655094916,2.2326792602803702,1.214866544348169
img_203.bmp,0.05128243639510945,2.0890550359902504,1.2306448808330437
img_204.bmp,0.030612663260867215,2.186159749729744,1.2722180443919338
img_205.bmp,0.027888122118813783,2.190263531007197,1.1864009313091932
img_206.bmp,0.028008356312606113,2.4590039665714682,1.3357776675898858
img_207.bmp,0.033512187363521614,2.089605543030129,1.2809908785029929
img_208.bmp,0.030817983964536607,2.3113844723822345,1.1812970669530574
img_209.bmp,0.020736430623947005,2.1253504911666266,1.2281829937856639
img_210.bmp,0.03139305379273924,2.2497830175027502,1.2534060151167774
img_211.bmp,0.0336046622347626,2.078354640346474,1.2246822165829334
img_212.bmp,0.025541883628997824,1.998068113179191,1.2071621662041672
img_213.bmp,0.02524434226897175,1.8728418466817647,1.1871436026226427
img_214.bmp,0.021033195539576832,2.065342989361387,1.2307210588372528
img_215.bmp,0.02240381816678256,1.9803263167045269,1.3587918491338404
img_216.bmp,0.01986259677566433,2.1284123950228473,1.2075535442756333
img_217.bmp,0.017519469475966297,2.101739206540072,1.3369923852185155
img_218.bmp,0.018484161029442496,2.1750499993899846,1.3733035947492815
img_220.bmp,0.044705318161265294,2.3995104798566222,1.1850765600442807
img_221.bmp,0.019676586582588817,2.11907547029886,1.2212757302337245
img_222.bmp,0.02191577549268201,2.342338195767266,1.185375695029444
img_223.bmp,0.03475993053876836,2.1411789265864245,1.2177283759494053
img_224.bmp,0.06121671991598492,2.4493278626162773,1.2051116572145448
img_225.bmp,0.06514368208104607,2.172233197338981,1.2889536428415882
img_226.bmp,0.07400024478697875,2.5451799890126803,1.1579912276910551
img_228.bmp,0.05287278837112841,2.363515791475006,1.2742633592442392
img_229.bmp,0.03569695229918585,1.9674068351951035,1.3674280413257804
img_230.bmp,0.03581683456182846,2.2850428100429956,1.2021663368228468
img_231.bmp,0.035145203883513755,2.4556314946473226,1.206269014089333
img_232.bmp,0.037948604549987656,2.5599052748049953,1.1201778881879818
img_233.bmp,0.04182571991989784,2.019139192062567,1.228202134532983
img_234.bmp,0.0836543370009929,2.4576129377547957,1.2232540067228488
img_236.bmp,0.03024909095503998,2.273198349352582,1.0910644006248926
img_237.bmp,0.029114322384951118,2.1142744381032896,1.1855036762415958
img_240.bmp,0.08494578141696103,2.4108019022652636,1.2954472637010748
img_241.bmp,0.08540171742249614,2.274216089893265,1.2864908952376661
img_242.bmp,0.029807290423474107,2.257944898248902,1.2369725665024245
img_243.bmp,0.02876249104752514,1.98398255295454,1.1688202948230833
img_244.bmp,0.046161322231866635,2.6450134766153655,1.1265389699204549
img_245.bmp,0.05889688632127229,2.442770563864249,1.1367692317482612
img_246.bmp,0.04232408340364259,2.353598781942938,1.3057978705505888
img_247.bmp,0.04012097276930022,2.1542597339758727,1.3691060493808995
img_248.bmp,0.049190607335854224,2.1538874502510432,1.228010689336212
img_249.bmp,0.03929470620502677,2.1058759165240906,1.268203102164282
img_250.bmp,0.015698823960571158,1.9797380976391596,1.1142295165953804
img_251.bmp,0.016962005048328583,2.049084833720307,1.2140677771993977
img_253.bmp,0.08092861539439102,2.2112426164103844,1.191721041876541
img_254.bmp,0.0232669139758451,2.169393917215386,1.185966559223567
img_255.bmp,0.020668009741872308,1.9012535603309573,1.2276487570737025
img_256.bmp,0.020953216259189812,2.300782475593901,1.1677744875836713
img_257.bmp,0.02220259875573869,2.323374439460636,1.2322786234571266
img_258.bmp,0.037320721822288946,2.7920919310165275,1.2065964416972033
img_260.bmp,0.06855676998346281,2.3653550385933033,1.1424537602693776
img_262.bmp,0.05038130609913057,2.0198809034439043,1.2935910110336093
img_263.bmp,0.04391154773239742,2.095253802186079,1.2792886978499245
img_266.bmp,0.05401711232835927,2.46224036963268,1.217318183850103
img_267.bmp,0.05827344787604817,2.162914860100028,1.2576392677722696
img_268.bmp,0.051557052945362995,2.2196462034055524,1.2465336553202861
img_269.bmp,0.03553808208960361,2.3880190285680327,1.1954164940497465
img_272.bmp,0.03211715367485284,2.3661758595047973,1.1543656418621957
img_273.bmp,0.03511727049837536,2.5271166519123667,1.1870736878975796
img_274.bmp,0.04514724376637848,2.264508776754906,1.199790822807899
img_275.bmp,0.044961373190509336,1.9985223492626285,1.117698192379879
img_276.bmp,0.05411505328100676,2.2614044919569554,1.1786881759545587
img_277.bmp,0.042117492735408414,2.1350485873297878,1.2494696298436938
img_278.bmp,0.06975611739944321,2.4324394519846257,1.248302150225761
img_279.bmp,0.07465021696858012,2.03097981113147,1.2532302530199342
img_280.bmp,0.02912578735436697,2.8784253579983092,1.1422896247591972
img_282.bmp,0.009061116614581437,2.880623401417431,1.0781845770976164
img_283.bmp,0.00965255988782848,2.2133225139468187,1.2217471776906499
img_285.bmp,0.0296465227500381,2.1456452767425276,1.2891755635627928
img_286.bmp,0.032038229202160796,2.2704847935742993,1.25326153905544
img_287.bmp,0.03860888249131604,2.4678198571633043,1.24742912703098
img_289.bmp,0.033603834577414074,2.2107757488638926,1.2525029694747878
img_291.bmp,0.05297874379044269,2.4277587170397354,1.2848083357146987
img_292.bmp,0.04869668545049572,2.4553721630368774,1.10741013610608
img_294.bmp,0.04302120334097951,2.3923822277162827,1.20435633570422
img_295.bmp,0.046565147703779716,2.0641828151703145,1.1923604274080302
img_296.bmp,0.014701582421859713,2.272681521662946,1.216008761896057
img_297.bmp,0.0158352034845021,2.2002763565796655,1.2538424278243425
img_298.bmp,0.059778483060526674,2.417390076491403,1.23582113835715
img_299.bmp,0.08114535547522146,2.45937529935651,1.229687649678255
img_302.bmp,0.01837331908546092,2.438132174675838,1.2061689102306115
img_303.bmp,0.02410032547381845,2.5257705891685958,1.1478248148349026
img_304.bmp,0.06480241373606561,2.6726717439357213,1.1961848348737159
img_305.bmp,0.06863193316539556,2.4328951708447373,1.1778611632425657
img_306.bmp,0.03663255696592034,2.174367978561745,1.1525900182185913
img_307.bmp,0.03645171614600761,2.159361189346173,1.2373928452294547
img_310.bmp,0.03845606131212881,2.7784450908448406,1.1577868531835658
img_311.bmp,0.05113810306537351,2.375,1.217548537646163
img_312.bmp,0.026460054046942603,2.203222450942759,1.1619873460045416
img_313.bmp,0.022648539668275628,1.8470478193811137,1.138216737102081
img_314.bmp,0.021948172187598477,2.421596270013539,1.1793484038545108
img_315.bmp,0.014585200885202735,2.380512583522323,1.2418402227380938
img_316.bmp,0.018924975527290278,2.6670143609409944,1.1295325645864391
img_317.bmp,0.017080838763079108,2.3480159205025237,1.2149687530282143
img_318.bmp,0.034973710170841374,2.5356691098001933,1.185838520686628
img_319.bmp,0.02962897265841012,1.9732475375818657,1.219089848045922
img_320.bmp,0.01988640102542341,2.6480458914365452,1.1906535190099767
img_321.bmp,0.031776528503192604,2.38601784543334,1.1976051696365413
img_322.bmp,0.014620276194226999,2.1096822384189298,1.2994393599930025
img_323.bmp,0.015714388569462154,2.123415956609253,1.2676773765908893
img_325.bmp,0.0854782236930673,1.9653990872877436,1.1972828565264393
img_326.bmp,0.05074597946076706,2.5129513309746905,1.202539218535858
img_327.bmp,0.05484818995044672,2.142857142857143,1.228733350941807
img_328.bmp,0.051454983256298804,2.455457516093978,1.1799035015077153
img_329.bmp,0.03383808687919203,1.9711122877266225,1.2605717337345033
img_330.bmp,0.020021620661957597,2.7186196306439476,1.2070599270004336
img_332.bmp,0.019747726365431057,2.3381023241133563,1.2206625715240393
img_333.bmp,0.02470809683878781,2.636547566021911,1.2330094831030352
img_334.bmp,0.03155598830698598,2.4063159381365486,1.2208173460618503
img_335.bmp,0.02448304819886082,1.9340063694707668,1.3364949754718856
img_336.bmp,0.025059511824895808,2.785897050447236,1.1978600302404383
img_337.bmp,0.021746494109243918,2.669030032803629,1.2074765906942257
img_338.bmp,0.039608446300949465,2.7223555080472357,1.1738504609917493
img_339.bmp,0.07608650591365251,2.2098892396014813,1.2822411407620546
img_340.bmp,0.03984452544252873,2.3834954702412197,1.2761200202646512
img_341.bmp,0.07816170926381222,2.0,1.3178415104910608
img_342.bmp,0.017521324363542243,2.209855146707211,1.2588068991602184
img_343.bmp,0.019946443309947163,2.294660227838642,1.2910596060502406
img_344.bmp,0.028611364181453543,2.544126544811274,1.160112144750934
img_345.bmp,0.035150173337753964,2.3462807924557922,1.162031367266033
img_346.bmp,0.04319465288411323,2.4616121683407375,1.278247517876862
img_347.bmp,0.05263724535413089,2.433561633125864,1.2663794116137912
img_348.bmp,0.061329993851580764,2.7865777947352726,1.2575096310179912
img_349.bmp,0.0723619738358721,2.3538352832219465,1.2570583405351727
img_350.bmp,0.015969299189986946,2.2093151469882035,1.2013098515471468
img_351.bmp,0.017226786760472082,2.1100893873226743,1.2812756648168298
img_352.bmp,0.04781127904407886,2.523451647877978,1.1595960514780193
img_353.bmp,0.04909896894007099,2.1659069266737676,1.1982946468733902
img_354.bmp,0.074903883114941,2.7435427875334892,1.148191271202787
img_355.bmp,0.07092914458433336,2.1621236692340116,1.1724999011587618
img_356.bmp,0.04291818099821722,2.4047856037124915,1.1851325236588388
img_357.bmp,0.038934092274356465,2.294783217134587,1.171774163810487
img_358.bmp,0.012610898912184297,2.4738258836323768,1.1832281833145475
img_359.bmp,0.012879122431972373,2.3621178890036405,1.1875455816464304
img_360.bmp,0.01000698039905615,2.4516318264741894,1.1692935204120716
img_361.bmp,0.010715649828046783,2.057292969184206,1.1881094742180662
img_362.bmp,0.019150266095715098,2.4320020860068072,1.25591568673179
img_363.bmp,0.017325723221912146,1.993390382451781,1.2768509934331955
img_364.bmp,0.0143560229063502,2.95054346657112,1.1979057320807678
img_365.bmp,0.013234168229855403,2.1733609898322115,1.1749483589963063
img_366.bmp,0.03855466254667569,2.732408286817978,1.230294316373508
img_367.bmp,0.06157741905498781,2.40625,1.202978161041743
img_368.bmp,0.03026041294280811,2.3729169742307517,1.1953772183594753
img_369.bmp,0.02580328740416176,1.9014739051519562,1.110734296259949
img_370.bmp,0.028665641312497023,2.7898135487864097,1.1650229652806534
img_371.bmp,0.019835926521343788,2.5154297419933096,1.1654626433882704
img_372.bmp,0.022466673623806655,2.4764301957533994,1.1548607430616602
img_373.bmp,0.028094637841127274,2.381032801045437,1.214994613073985
img_374.bmp,0.07050761133623985,2.42807359881736,1.1528751860959108
img_375.bmp,0.050428615406637296,2.0286665359431315,1.3457012877601984
img_377.bmp,0.06259475423864733,2.2814640310554974,1.1586929142449307
img_378.bmp,0.03665662160615296,2.428338475126078,1.3013403052385315
img_380.bmp,0.016283903437746293,1.8494326900646298,1.164033545146551
img_381.bmp,0.017660517676446056,2.0623870555675228,1.237885166395699
img_382.bmp,0.013031785598517585,2.388413610761497,1.181539043145166
img_383.bmp,0.012059002688153351,2.291781658262763,1.1994954597941914
img_384.bmp,0.03367537974567933,2.531599270954837,1.163900242462158
img_385.bmp,0.05738023079973737,2.1836130815612456,1.3605716786899928
img_386.bmp,0.08638515607235021,2.197926830661379,1.2433351732100142
img_387.bmp,0.07113247633650327,2.2283806841230653,1.2436347332706947
img_388.bmp,0.060436297723589286,2.2706878301653353,1.1507929111375008
img_389.bmp,0.0532015237921477,2.2119545194596455,1.1495922798611697
img_390.bmp,0.021964164560743973,2.6407053493845245,1.198064309703647
img_391.bmp,0.0223434592354341,2.190399939217783,1.1826726378109722
img_392.bmp,0.018676929265060947,2.4719625104885323,1.1734955382963386
img_393.bmp,0.021991986048392483,2.6407066539095254,1.3202269874287302
img_394.bmp,0.07264206894835995,2.702913843104002,1.2301609696282194
img_395.bmp,0.01870057557966185,2.2368205104479895,1.2921217721721918
img_396.bmp,0.030069520406507372,2.1959783034232285,1.1923714680766364
img_397.bmp,0.027337606690839237,2.0993780836875175,1.2492659649692812
img_398.bmp,0.07761840197195652,2.148871112659745,1.1198185612962674
img_399.bmp,0.06595453450712706,2.3228046486960894,1.1798077422719484
img_400.bmp,0.013060007155417835,2.2273227298150866,1.1766940977582538
img_401.bmp,0.013559091190064642,2.0662754265378735,1.1973656350396882
img_402.bmp,0.026052114412989064,2.6195778476327174,1.185822509729894
img_403.bmp,0.028731250468537622,2.6404719418655413,1.2585217869589171
img_404.bmp,0.08536630992044307,2.374364512371013,1.165950001685466
img_405.bmp,0.06544989195706231,2.468896413492259,1.1207924265054547
img_406.bmp,0.014932132558104959,2.0905985863176415,1.1743328686294316
img_407.bmp,0.022221852017289476,2.0197695478813102,1.242228881748725
img_408.bmp,0.0626989534557853,2.5327548561935584,1.1016116015235669
img_409.bmp,0.06103641378797436,2.249383685025153,1.1667650489805124
img_410.bmp,0.01740652965091045,2.2648405458161673,1.1724289536680224
img_411.bmp,0.020676001819396345,2.1281019330874247,1.267695633764997
img_412.bmp,0.0405637167848782,2.661749469380743,1.1387219516432663
img_414.bmp,0.06828182445959757,2.536720122439966,1.182325739170524
img_415.bmp,0.08531581849887453,2.4784247251427414,1.2712167803586256
img_416.bmp,0.03972811579547105,2.6655529283420925,1.2317326046622064
img_417.bmp,0.07141799699482698,2.620018825311462,1.2677671326146893
img_418.bmp,0.016374868424527646,2.8901132264068212,1.20155733021788
img_419.bmp,0.018607791962679636,2.327433628318584,1.2169537135252362
img_421.bmp,0.07970356986855372,2.1722171429013466,1.2566199901649007
img_422.bmp,0.05895080636017389,2.249584530041299,1.0946759644182558
img_423.bmp,0.06953970602388952,2.642233986163368,1.2479908187642228
img_426.bmp,0.009924888188575516,2.321070495989864,1.2597344026651307
img_427.bmp,0.012403427548724944,1.8800493004985934,1.2555767391056607
img_428.bmp,0.034688159537625655,2.5665693262619804,1.2014308055610416
img_429.bmp,0.03555158074166544,2.551403191707802,1.222792641048928
img_432.bmp,0.08650540343477568,2.248371057853464,1.2834293947217956
img_433.bmp,0.07542882925474743,2.3686455172529013,1.2532273958186726
img_434.bmp,0.02027802264380101,2.66092862907099,1.158543415491605
img_435.bmp,0.01502452244590694,2.1251581142605653,1.3340253604978287
img_438.bmp,0.07682078495085636,2.6390029673934725,1.2571582026618247
img_439.bmp,0.06098391092838017,2.67883665106867,1.1679017445539013
img_440.bmp,0.0645620410103385,3.0716923865594126,1.2134961356517293
img_441.bmp,0.06841311151731322,2.670778722565918,1.2003509231045517
img_442.bmp,0.056605495616170634,2.60286983568498,1.2090101271553324
img_443.bmp,0.05647254791312351,2.243887194632113,1.2321260954244524
img_444.bmp,0.08076574029527261,2.4644674881198982,1.171062459152796
img_445.bmp,0.07533656947848004,2.2131627079757425,1.1924627690713459
img_448.bmp,0.08280084231464667,2.3464690834876376,1.2641640625953492
img_449.bmp,0.06316643086387777,2.3827686012067035,1.2091034643773737
img_450.bmp,0.04740491133354049,2.73541451732683,1.2332349801577476
img_451.bmp,0.056326274000927296,2.1211732084567387,1.2504229219472183
img_452.bmp,0.044785513392062944,2.785826782219979,1.166338443870681
img_453.bmp,0.05062934486224357,2.501518875619945,1.1594662641940705
img_454.bmp,0.04134256830591183,2.273100649839207,1.133941560213473
img_455.bmp,0.04864203643482126,2.1976706071568084,1.1571770375531114
img_456.bmp,0.03446767717036831,2.501895997646809,1.2183245721155902
img_457.bmp,0.03648471164292757,2.4365714375173937,1.228838699360489
img_458.bmp,0.015297644778278455,2.5372048228234227,1.1858650308015135
img_459.bmp,0.014216149122677414,2.0339173401531943,1.2174486780917422
img_460.bmp,0.03393645587741789,1.9925395063681244,1.18745196186953
img_461.bmp,0.03267248529631089,1.8961671070429151,1.200094929198788
img_462.bmp,0.01890109252803531,2.1898019551651378,1.2420229810434522
img_463.bmp,0.019305958380090114,2.096649490566894,1.2319499445860818
